index,comment_count,day_of_week,likes_followers_ratio,tags_value,object1,object1_l,object1_t,object1_r,object1_b,object2,object2_l,object2_t,object2_r,object2_b,object3,object3_l,object3_t,object3_r,object3_b,hour
1934,0,2,0.001259843,0,54,0.13,0.096,0.859,0.724,11,0.085,0.11,0.844,0.705,-1,-1,-1,-1,-1,18
1935,4,2,0.001062992,0,0,0.378,0.668,0.608,0.939,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
1936,3,1,0.001771654,0,0,0.365,0.021,0.727,0.273,0,0.338,0.615,0.58,0.876,-1,-1,-1,-1,-1,19
1937,6,7,0.004015748,0,0,0.63,0.2,0.87,0.921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1938,7,5,0.002480315,0,0,0,0.011,0.804,0.973,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
1939,1,4,0.002047244,0,0,0.284,0.31,0.409,0.797,17,0.309,0.299,0.8,0.696,-1,-1,-1,-1,-1,18
1940,2,2,0.002559055,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1941,3,1,0.004409449,0,0,0.14,0.066,0.768,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1942,1,1,0.001771654,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1943,5,7,0.001456693,0,0,0.072,0,1,0.965,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
1944,1,7,0.001181102,0,0,0.675,0.492,0.852,0.97,0,0.091,0.525,0.471,0.978,0,0.129,0.02,0.373,0.484,10
1945,5,5,0.001811024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1946,1,4,0.001496063,0,39,0.559,0.455,0.726,0.834,39,0.713,0.437,0.893,0.858,-1,-1,-1,-1,-1,19
1947,8,4,0.003700787,0,0,0.337,0.014,0.675,0.977,38,0.578,0.504,0.67,0.793,-1,-1,-1,-1,-1,17
1948,2,4,0.002480315,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
1949,2,3,0.002283465,0,0,0.323,0.037,0.881,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1950,0,3,0.001102362,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
1951,0,1,0.002007874,0,16,0.031,0.006,0.938,0.578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1952,3,1,0.000866142,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1953,1,7,0.003425197,0,0,0.292,0.429,0.331,0.538,0,0.117,0.419,0.154,0.522,0,0.205,0.435,0.247,0.544,21
1954,5,7,0.003425197,0,0,0.061,0.24,0.273,0.868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
1955,6,5,0.002244094,0,0,0.208,0,0.674,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
1956,2,5,0.001535433,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1957,1,4,0.001259843,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
1958,2,2,0.001574803,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
1959,1,7,0.002165354,0,12,0.098,0.386,0.129,0.449,0,0.237,0.351,0.375,0.72,2,0,0.389,0.252,0.514,19
1960,5,4,0.002322835,0,0,0.254,0.172,0.423,0.818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1961,5,4,0.004173228,0,0,0.251,0.217,0.416,0.926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
1962,0,5,0.001377953,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1963,2,5,0.001811024,0,47,0.782,0.393,0.873,0.528,47,0.508,0.61,0.609,0.717,47,0.641,0.381,0.784,0.511,9
1964,0,4,0.001889764,0,0,0.159,0.032,0.86,0.96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1965,3,2,0.001850394,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
1966,5,5,0.001614173,0,41,0.154,0.051,0.849,0.861,60,0.126,0.082,0.87,0.991,-1,-1,-1,-1,-1,11
1967,3,7,0.001811024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
1968,0,6,0.001456693,0,0,0.186,0.906,0.248,0.998,0,0.337,0.925,0.438,1,0,0.269,0.919,0.328,1,19
1969,2,6,0.001141732,0,25,0.462,0.639,0.996,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
1970,7,5,0.004488189,0,0,0.378,0.073,0.595,0.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1971,3,4,0.001771654,0,0,0.682,0.351,0.867,0.731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1972,2,3,0.001141732,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1973,1,2,0.001023622,0,0,0.034,0,0.763,1,59,0.002,0,1,1,-1,-1,-1,-1,-1,17
1974,10,2,0.004685039,0,0,0.34,0.238,0.7,0.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
1975,6,1,0.001496063,0,0,0.111,0.542,0.364,0.998,41,0.313,0.865,0.384,0.989,0,0.605,0.486,0.911,0.999,21
1976,7,1,0.002637795,0,0,0.253,0.291,0.729,1,0,0.561,0.85,0.727,1,0,0.292,0.849,0.509,1,19
1977,1,7,0.001141732,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1978,1,6,0.000866142,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1979,8,5,0.003228346,0,0,0.386,0,0.604,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
1980,3,5,0.000944882,0,67,0.398,0.309,0.5,0.339,60,0,0.359,0.996,0.975,0,0.126,0.002,0.633,0.38,11
1981,0,4,0.000590551,0,75,0.239,0.846,0.416,0.999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1982,5,2,0.002559055,0,0,0.049,0.377,0.219,0.955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
1983,10,1,0.003464567,0,0,0.415,0.27,0.654,0.918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
1984,0,4,0.000866142,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
1985,7,3,0.002755906,0,0,0.513,0,0.816,0.93,2,0.01,0.008,0.499,0.262,26,0.59,0.097,0.81,0.905,16
1986,3,7,0.002440945,0,0,0.195,0.33,0.42,0.912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1987,5,1,0.001614173,0,47,0.237,0.082,0.637,0.482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
1988,0,7,0.000905512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
1989,5,7,0.002007874,0,2,0,0.312,0.882,0.925,0,0.554,0.291,0.595,0.324,-1,-1,-1,-1,-1,19
1990,8,6,0.004370079,0,0,0.461,0.006,0.766,0.97,67,0.616,0.053,0.673,0.135,-1,-1,-1,-1,-1,12
1991,2,3,0.001496063,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1992,7,7,0.004645669,0,0,0.307,0.084,0.684,0.998,0,0.145,0.142,0.315,0.964,-1,-1,-1,-1,-1,18
1993,6,5,0.001456693,0,0,0.488,0.157,0.918,0.963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
1994,5,5,0.000944882,0,0,0.48,0.054,0.761,0.962,2,0.786,0.072,0.988,0.163,0,0.285,0.102,0.519,0.97,17
1995,4,2,0.000590551,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
1996,2,1,0.003779528,0,0,0.399,0.183,0.623,0.745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
1997,1,3,0.001023622,0,0,0.031,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
1998,3,2,0.001732283,0,0,0.078,0,0.839,1,0,0.738,0.243,0.812,0.452,0,0.846,0.25,0.901,0.444,11
1999,5,2,0.002677165,0,0,0.415,0.361,0.663,0.989,0,0.326,0.369,0.441,0.675,0,0.66,0.365,0.787,0.721,11
2000,3,7,0.001889764,0,0,0.136,0.88,0.156,0.93,0,0.116,0.887,0.133,0.932,-1,-1,-1,-1,-1,9
2001,1,1,0.000866142,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2002,1,1,0.000629921,0,0,0.028,0,0.975,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
2003,2,1,0.001181102,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
2004,0,1,0.002165354,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
2005,4,4,0.001220472,0,0,0.018,0,0.976,0.966,75,0.011,0.063,0.889,0.995,-1,-1,-1,-1,-1,8
2006,5,2,0.001220472,0,0,0.805,0.362,0.896,0.509,0,0.002,0.21,0.027,0.272,41,0.155,0.352,0.512,0.733,21
2007,6,1,0.001535433,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
2008,6,7,0.001653543,0,0,0,0.049,0.817,0.952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
2009,1,2,0.001338583,0,0,0.486,0,1,1,0,0.014,0.156,0.447,0.971,27,0.806,0.457,0.938,0.953,21
2010,7,1,0.001062992,4332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
2011,2,7,0.001535433,460,0,0.797,0.816,0.9,1,0,0.31,0.821,0.409,0.995,0,0.884,0.83,0.991,0.997,21
2012,1,3,0.003110236,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
2013,5,5,0.001023622,913,0,0.554,0.257,0.771,0.976,0,0.911,0.32,0.997,0.585,0,0.379,0.225,0.589,0.971,18
2014,1,4,0.000905512,0,0,0.329,0.745,0.7,1,0,0.541,0,0.771,0.406,-1,-1,-1,-1,-1,20
2015,3,2,0.002125984,51400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2016,5,1,0.001338583,123400,0,0.023,0.008,0.89,0.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
2017,2,6,0.001181102,0,0,0.275,0.518,0.515,0.991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
2018,1,4,0.002047244,457600000,0,0.257,0.44,0.455,0.962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
2019,3,4,0.001259843,0,0,0.507,0.274,0.774,1,0,0.251,0.314,0.511,1,-1,-1,-1,-1,-1,22
2020,0,3,0.002007874,0,16,0.379,0.357,0.838,0.951,0,0.062,0,0.51,1,-1,-1,-1,-1,-1,17
2021,5,2,0.000944882,13500000,56,0.546,0.186,0.97,0.821,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
2022,1,1,0.000905512,2600000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2023,2,7,0.001181102,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2024,7,6,0.000984252,0,48,0.013,0.183,0.979,0.811,48,0.027,0.238,0.564,0.739,60,0.033,0.161,1,0.917,15
2025,4,3,0.002795276,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
2026,1,2,0.001102362,0,0,0.038,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
2027,0,2,0.000984252,29300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6
2028,3,7,0.001653543,0,0,0.237,0.096,0.516,0.977,0,0.477,0.103,0.767,0.966,26,0.706,0.594,0.81,0.761,11
2029,2,5,0.001811024,0,0,0.797,0.333,0.932,0.768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2030,1,3,0.000669291,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2031,1,5,0.001968504,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
2032,0,3,0.000905512,0,45,0.004,0.457,0.255,0.842,60,0,0,1,1,-1,-1,-1,-1,-1,22
2033,1,1,0.000944882,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
2034,0,7,0.000826772,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
2035,4,5,0.001535433,0,0,0.032,0.116,0.875,1,0,0.679,0.357,0.995,0.728,6,0.074,0,1,1,7
2036,6,4,0.001417323,0,0,0.28,0.112,0.714,0.803,73,0.458,0.281,0.729,0.526,0,0.452,0.142,0.484,0.237,8
2037,3,4,0.001417323,0,0,0.034,0,0.966,1,16,0,0.523,0.593,0.988,-1,-1,-1,-1,-1,16
2038,0,3,0.001535433,0,20,0.221,0.098,0.992,0.977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
2039,4,1,0.001692913,0,2,0.661,0.845,1,0.979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
2040,3,6,0.002283465,0,0,0.276,0.011,0.842,0.774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2041,5,3,0.001377953,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
2042,0,7,0.001614173,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2043,1,1,0.000787402,0,0,0.342,0.045,0.963,0.966,0,0.244,0.071,0.577,0.832,55,0.03,0.63,0.355,0.859,21
2044,5,6,0.001102362,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
2045,0,5,0.000551181,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
2046,5,4,0.001732283,0,0,0.277,0,0.711,1,67,0.472,0,0.558,0.118,24,0.125,0.769,0.333,0.972,19
2047,3,4,0.001889764,0,0,0.171,0.022,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
2048,1,2,0.001417323,0,0,0.611,0.026,1,0.948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
2049,0,1,0.001299213,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2050,13,1,0.003307087,127,0,0.763,0.26,0.937,0.976,0,0.547,0.387,0.574,0.437,-1,-1,-1,-1,-1,15
2051,0,7,0.000866142,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
2052,1,3,0.001417323,367900000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
2053,1,2,0.000905512,0,0,0.325,0.18,0.506,0.905,0,0.183,0.228,0.369,0.916,0,0.008,0.236,0.237,0.889,15
2054,1,1,0.000748031,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
2055,1,4,0.000866142,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
2056,0,3,0.001456693,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
2057,2,1,0.000708661,2100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
2058,1,6,0.001220472,0,0,0,0.198,0.924,0.887,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
2059,0,4,0.000590551,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2060,0,2,0.001102362,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
2061,13,2,0.002440945,0,0,0.268,0.015,0.605,1,67,0.466,0.219,0.509,0.293,-1,-1,-1,-1,-1,18
2062,1,1,0.000826772,0,0,0.138,0,0.875,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
2063,0,1,0.000826772,0,55,0.003,0.076,1,0.905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
2064,4,7,0.001811024,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
2065,1,6,0.000511811,0,0,0.028,0,0.976,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
2066,0,5,0.000669291,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
2067,9,4,0.002322835,0,0,0.08,0.118,0.999,0.903,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2068,0,4,0.000826772,0,0,0.071,0.03,0.913,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
2069,5,3,0.001417323,0,0,0.036,0.194,0.614,0.894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
2070,7,2,0.003188976,2,0,0.265,0.065,0.604,0.94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
2071,8,7,0.002874016,0,0,0.084,0,0.909,0.925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
2072,1,7,0.000708661,0,60,0.008,0.078,0.978,0.933,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
2073,1,5,0.000551181,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
2074,1,4,0.000944882,0,0,0.095,0,0.901,0.999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
2075,0,3,0.000433071,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2076,2,7,0.002637795,0,0,0.494,0.523,0.618,0.979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2077,1,7,0.000984252,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
2078,0,2,0.001102362,0,39,0.169,0.013,0.493,0.437,39,0.559,0.024,0.906,0.659,60,0,0.009,1,0.995,17
2079,2,5,0.000905512,0,0,0.003,0.003,0.244,0.47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
2080,2,4,0.000472441,0,0,0.553,0.029,0.97,0.976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2081,2,3,0.001456693,305851900,0,0.319,0.041,0.678,1,67,0.471,0.151,0.524,0.233,-1,-1,-1,-1,-1,18
2082,1,1,0.000708661,0,0,0.397,0.418,0.561,0.971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
2083,0,6,0.001653543,0,0,0.848,0.536,0.898,0.655,0,0.893,0.548,0.934,0.656,0,0.72,0.537,0.741,0.59,17
2084,1,5,0.000944882,0,7,0.525,0.759,0.898,0.956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
2085,1,3,0.000590551,11100000,60,0,0.073,1,0.999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
2086,0,1,0.000866142,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
2087,1,6,0.000826772,0,39,0.596,0.606,0.632,0.723,39,0.44,0.615,0.479,0.72,39,0.21,0.098,0.25,0.235,23
2088,4,6,0.001141732,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
2089,2,4,0.000944882,457600000,0,0.265,0.244,0.707,0.889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2090,0,2,0.000433071,6482,44,0.878,0.22,0.991,0.711,51,0.671,0.581,0.739,0.648,45,0.138,0.114,0.955,0.866,21
2091,3,2,0.000629921,0,0,0.077,0,0.832,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
2092,2,1,0.000511811,0,0,0.208,0.021,0.775,1,67,0.525,0.361,0.629,0.521,-1,-1,-1,-1,-1,22
2093,0,1,0.001141732,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2094,1,7,0.000866142,0,0,0.301,0.054,0.799,0.625,0,0.157,0.004,0.85,1,-1,-1,-1,-1,-1,17
2095,1,7,0.000944882,0,60,0,0,0.996,1,51,0.749,0.299,1,0.825,-1,-1,-1,-1,-1,13
2096,0,7,0.000433071,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2097,2,4,0.001023622,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
2098,0,3,0.00015748,176700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
2099,2,2,0.000551181,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
2100,3,2,0.000748031,0,0,0.219,0.869,0.266,0.982,0,0.586,0.905,0.619,0.978,-1,-1,-1,-1,-1,18
2101,2,2,0.000472441,0,74,0.407,0.313,0.495,0.377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
2102,4,1,0.001181102,0,0,0.229,0.005,0.763,0.991,67,0.511,0.244,0.599,0.402,-1,-1,-1,-1,-1,19
2103,2,1,0.000354331,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
2104,4,6,0.000984252,0,0,0.018,0.765,0.458,0.999,60,0.026,0.049,0.972,1,-1,-1,-1,-1,-1,14
2105,0,5,0.000314961,99700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
2106,6,4,0.000905512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
2107,2,2,0.000551181,0,0,0.209,0.213,0.793,0.618,27,0.543,0.423,0.601,0.54,-1,-1,-1,-1,-1,23
2108,2,2,0.000826772,20400,55,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
2109,3,1,0.001023622,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
2110,0,7,0.000472441,11700000,0,0.598,0.667,0.854,0.865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
2111,1,7,0.000629921,0,41,0.844,0.125,0.999,0.278,45,0.182,0.224,0.398,0.417,49,0.709,0.607,0.83,0.821,12
2112,6,7,0.000669291,16800000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
2113,3,6,0.000708661,0,53,0.044,0.211,0.957,0.899,60,0.012,0.006,0.973,0.904,-1,-1,-1,-1,-1,15
2114,6,5,0.000826772,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
2115,0,4,0.000511811,470100000,56,0.412,0.012,0.715,0.257,0,0.171,0.34,0.609,0.958,0,0.483,0.173,0.814,0.64,10
2116,0,3,0.00023622,0,0,0.409,0.308,0.545,0.753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
2117,0,3,0.000590551,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
2118,1,2,0.000511811,5093,0,0.669,0.201,0.962,0.986,0,0.291,0.162,0.713,1,0,0,0.5,0.374,1,19
2119,5,2,0.000866142,4200000,55,0,0.193,0.551,0.723,48,0.508,0.233,1,0.731,-1,-1,-1,-1,-1,16
2120,3,1,0.000787402,0,0,0.012,0.192,0.992,0.904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
2121,0,1,0.000629921,267500,0,0.196,0.227,0.587,0.859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
2122,0,6,0.000511811,0,0,0.12,0.656,0.212,0.878,0,0.002,0.798,0.077,0.875,0,0.025,0.634,0.072,0.72,16
2123,1,5,0.000826772,10348700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2124,2,5,0.000433071,0,50,0.125,0.127,0.205,0.214,51,0.063,0.302,0.141,0.424,-1,-1,-1,-1,-1,12
2125,5,4,0.000984252,0,0,0.055,0.096,1,0.888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
2126,3,2,0.002322835,0,0,0.101,0.812,0.182,0.892,0,0,0.805,0.065,0.894,0,0.87,0.59,1,0.909,19
2127,1,2,0.000472441,0,72,0.203,0.025,0.98,0.956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
2128,3,1,0.001141732,3600000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
2129,2,7,0.001181102,1,0,0.432,0.216,0.689,0.973,26,0.414,0.517,0.545,0.71,0,0.471,0.235,0.519,0.364,20
2130,6,6,0.000944882,0,45,0.168,0.531,0.81,1,44,0.619,0.621,0.925,0.764,0,0.027,0,0.77,1,11
2131,2,5,0.000748031,0,0,0.484,0.105,0.97,0.884,0,0.051,0.104,0.497,0.89,67,0.8,0.16,0.914,0.339,18
2132,3,4,0.001259843,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
2133,1,4,0.000433071,1,60,0,0,1,1,41,0.454,0.013,0.935,0.786,-1,-1,-1,-1,-1,17
2134,0,4,0.000905512,0,0,0.153,0,0.951,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
2135,3,2,0.000590551,5600000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
2136,2,1,0.000708661,0,50,0.223,0.539,0.323,0.649,50,0.701,0.373,0.761,0.45,-1,-1,-1,-1,-1,13
2137,0,1,0.000944882,367900000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
2138,2,7,0.000472441,0,0,0.223,0.155,0.314,0.387,0,0.142,0.139,0.219,0.311,0,0.029,0.155,0.082,0.28,20
2139,0,6,0.001102362,0,0,0.654,0.503,0.783,0.898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
2140,1,4,0.000905512,0,0,0,0.007,1,0.992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
2141,0,1,0.000354331,4300000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
2142,1,7,0.00019685,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
2143,1,6,0.000472441,0,56,0,0.288,0.355,0.623,60,0.095,0.519,0.9,0.994,41,0.275,0.134,0.805,0.887,18
2144,6,6,0.000787402,0,0,0.014,0.003,0.896,1,0,0.008,0.25,0.343,0.98,60,0.137,0.071,0.939,1,13
2145,4,5,0.000748031,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
2146,1,4,0.000472441,0,0,0,0,0.949,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
2147,1,4,0.000590551,0,45,0.377,0,0.618,0.194,45,0.114,0.006,0.388,0.243,45,0.597,0,0.865,0.228,18
2148,3,2,0.000590551,0,0,0.367,0.525,0.521,1,26,0.351,0.706,0.429,0.903,-1,-1,-1,-1,-1,17
